pid, x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
0,-0.500060379505157470703125, -0.5, -0.5, -0.073369503021240234375, 0, 0, 0.010101010091602802276611328125, 0.532059192657470703125, 0.531610012054443359375, 2.49782085418701171875, 0.9995777606964111328125, 0.0379694961011409759521484375
1,-0.4899337589740753173828125, -0.5, -0.5, -0.0426196418702602386474609375, 0, 0, 0.010101010091602802276611328125, 0.79831302165985107421875, 0.79773437976837158203125, 2.4981286525726318359375, 0.99963748455047607421875, 0.02530588768422603607177734375
2,-0.4798146784305572509765625, -0.5, -0.5, -0.0205989815294742584228515625, 0, 0, 0.010101010091602802276611328125, 1.024424076080322265625, 1.023826122283935546875, 2.498492717742919921875, 0.999708116054534912109375, 0.019720368087291717529296875
3,-0.46969950199127197265625, -0.5, -0.5, -0.003194027580320835113525390625, 0, 0, 0.010101010091602802276611328125, 1.0741856098175048828125, 1.0737812519073486328125, 2.499027729034423828125, 0.99981176853179931640625, 0.01880682446062564849853515625
4,-0.4595925509929656982421875, -0.5, -0.5, 0.0043138875626027584075927734375, 0, 0, 0.010101010091602802276611328125, 1.0143029689788818359375, 1.0142023563385009765625, 2.4997437000274658203125, 0.999950349330902099609375, 0.01991714537143707275390625
5,-0.4494936168193817138671875, -0.5, -0.5, 0.001743623404763638973236083984375, 0, 0, 0.010101010091602802276611328125, 0.99209606647491455078125, 0.992134630680084228515625, 2.500100612640380859375, 1.00001943111419677734375, 0.02036296762526035308837890625
6,-0.439393937587738037109375, -0.5, -0.5, -0.000239712637267075479030609130859375, 0, 0, 0.010101010091602802276611328125, 0.994814693927764892578125, 0.99484312534332275390625, 2.500073909759521484375, 1.00001430511474609375, 0.02030731923878192901611328125
7,-0.4292931258678436279296875, -0.5, -0.5, -0.00038325766217894852161407470703125, 0, 0, 0.010101010091602802276611328125, 0.99988079071044921875, 0.9998824596405029296875, 2.5000045299530029296875, 1.00000083446502685546875, 0.0202044285833835601806640625
8,-0.4191919267177581787109375, -0.5, -0.5, -7.74924483266659080982208251953125e-05, 0, 0, 0.010101010091602802276611328125, 1.000946044921875, 1.0009419918060302734375, 2.49998950958251953125, 0.99999797344207763671875, 0.0201829262077808380126953125
9,-0.4090909063816070556640625, -0.5, -0.5, 4.598242230713367462158203125e-05, 0, 0, 0.010101010091602802276611328125, 1.0003249645233154296875, 1.000323772430419921875, 2.4999969005584716796875, 0.99999940395355224609375, 0.0201954580843448638916015625
10,-0.3989899158477783203125, -0.5, -0.5, 2.880849569919519126415252685546875e-05, 0, 0, 0.010101010091602802276611328125, 0.9999234676361083984375, 0.999923408031463623046875, 2.5, 0.999999940395355224609375, 0.02020356617867946624755859375
11,-0.388888895511627197265625, -0.5, -0.5, 6.4130250621019513346254825592041015625e-07, 0, 0, 0.010101010091602802276611328125, 0.99991333484649658203125, 0.999913275241851806640625, 2.5, 0.999999940395355224609375, 0.02020377106964588165283203125
12,-0.37878787517547607421875, -0.5, -0.5, -5.101484930492006242275238037109375e-06, 0, 0, 0.010101010091602802276611328125, 0.99998629093170166015625, 0.999986231327056884765625, 2.5, 0.999999940395355224609375, 0.0202022977173328399658203125
13,-0.368686854839324951171875, -0.5, -0.5, -1.7869937209979980252683162689208984375e-06, 0, 0, 0.010101010091602802276611328125, 1.0000121593475341796875, 1.00001204013824462890625, 2.5, 0.999999940395355224609375, 0.02020177431404590606689453125
14,-0.3585858643054962158203125, -0.5, -0.5, 3.435103508309111930429935455322265625e-07, 0, 0, 0.010101010091602802276611328125, 1.0000069141387939453125, 1.00000679492950439453125, 2.5, 0.999999940395355224609375, 0.0202018804848194122314453125
15,-0.3484848439693450927734375, -0.5, -0.5, 4.72112020588610903359949588775634765625e-07, 0, 0, 0.010101010091602802276611328125, 1.00000035762786865234375, 1.0000002384185791015625, 2.5, 0.999999940395355224609375, 0.02020201273262500762939453125
16,-0.338383853435516357421875, -0.5, -0.5, 1.542480987382077728398144245147705078125e-07, 0, 0, 0.010101010091602802276611328125, 0.99999868869781494140625, 0.999998629093170166015625, 2.5, 0.999999940395355224609375, 0.02020204626023769378662109375
17,-0.328282833099365234375, -0.5, -0.5, -1.19477494564534936216659843921661376953125e-08, 0, 0, 0.010101010091602802276611328125, 0.99999892711639404296875, 0.999998867511749267578125, 2.5, 0.999999940395355224609375, 0.02020204253494739532470703125
18,-0.318181812763214111328125, -0.5, -0.5, -7.466889684337729704566299915313720703125e-08, 0, 0, 0.010101010091602802276611328125, 0.99999940395355224609375, 0.999999344348907470703125, 2.5, 0.999999940395355224609375, 0.02020203135907649993896484375
19,-0.30808079242706298828125, -0.5, -0.5, -7.4947791972590493969619274139404296875e-08, 0, 0, 0.010101010091602802276611328125, 1.00000011920928955078125, 1, 2.5, 0.999999940395355224609375, 0.020202018320560455322265625
20,-0.2979798018932342529296875, -0.5, -0.5, -2.8557391118511077365837991237640380859375e-08, 0, 0, 0.010101010091602802276611328125, 1.000000476837158203125, 1.00000035762786865234375, 2.5, 0.999999940395355224609375, 0.0202020108699798583984375
21,-0.2878787815570831298828125, -0.5, -0.5, 2.43072957317735927063040435314178466796875e-08, 0, 0, 0.010101010091602802276611328125, 1.000000476837158203125, 1.00000035762786865234375, 2.5, 0.999999940395355224609375, 0.0202020108699798583984375
