pid, x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
0,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, -nan, nan, 0, inf
1,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, -nan, nan, 0, inf
2,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, -nan, nan, 0, inf
3,-0.518397152423858642578125, -0.5, -0.5, -6.338651180267333984375, 0, 0, 0.010101010091602802276611328125, 0.0037278025411069393157958984375, 0.002133638598024845123291015625, 1.426761627197265625, 0.756543636322021484375, 5.41928386688232421875
4,-0.4821203649044036865234375, -0.5, -0.5, -1.06868755817413330078125, 0, 0, 0.010101010091602802276611328125, 0.2563076317310333251953125, 0.1878988742828369140625, 1.83192729949951171875, 0.85621201992034912109375, 0.0788194239139556884765625
5,-0.4633314311504364013671875, -0.5, -0.5, -0.658793032169342041015625, 0, 0, 0.010101010091602802276611328125, 0.465951025485992431640625, 0.373573005199432373046875, 2.003677845001220703125, 0.895401060581207275390625, 0.043356530368328094482421875
6,-0.4469641149044036865234375, -0.5, -0.5, -0.4023624956607818603515625, 0, 0, 0.010101010091602802276611328125, 0.714519202709197998046875, 0.614189803600311279296875, 2.148414134979248046875, 0.927137911319732666015625, 0.0282735861837863922119140625
7,-0.43360102176666259765625, -0.5, -0.5, -0.2717139422893524169921875, 0, 0, 0.010101010091602802276611328125, 0.807679235935211181640625, 0.736849844455718994140625, 2.280343532562255859375, 0.955146610736846923828125, 0.0250124298036098480224609375
8,-0.42172825336456298828125, -0.5, -0.5, -0.17528049647808074951171875, 0, 0, 0.010101010091602802276611328125, 0.85750591754913330078125, 0.808451592922210693359375, 2.356641292572021484375, 0.9709758758544921875, 0.0235590450465679168701171875
9,-0.410304248332977294921875, -0.5, -0.5, -0.097796864807605743408203125, 0, 0, 0.010101010091602802276611328125, 0.91693174839019775390625, 0.882225334644317626953125, 2.405115604400634765625, 0.980892121791839599609375, 0.02203219570219516754150390625
10,-0.39946258068084716796875, -0.5, -0.5, -0.05353772640228271484375, 0, 0, 0.010101010091602802276611328125, 0.955929100513458251953125, 0.936826407909393310546875, 2.449878692626953125, 0.98995792865753173828125, 0.02113338746130466461181640625
11,-0.3890984952449798583984375, -0.5, -0.5, -0.02921660058200359344482421875, 0, 0, 0.010101010091602802276611328125, 0.98141920566558837890625, 0.9730358123779296875, 2.478542327880859375, 0.99571979045867919921875, 0.02058449573814868927001953125
12,-0.378886044025421142578125, -0.5, -0.5, -0.01240151561796665191650390625, 0, 0, 0.010101010091602802276611328125, 0.99314558506011962890625, 0.9891245365142822265625, 2.489814281463623046875, 0.99797356128692626953125, 0.020341448485851287841796875
13,-0.3687066733837127685546875, -0.5, -0.5, -0.003316565416753292083740234375, 0, 0, 0.010101010091602802276611328125, 0.99713420867919921875, 0.995155811309814453125, 2.49500942230224609375, 0.9990074634552001953125, 0.02026008069515228271484375
14,-0.35858476161956787109375, -0.5, -0.5, -0.00078532821498811244964599609375, 0, 0, 0.010101010091602802276611328125, 0.9988973140716552734375, 0.998297512531280517578125, 2.4984893798828125, 0.99969971179962158203125, 0.0202243216335773468017578125
15,-0.3484858572483062744140625, -0.5, -0.5, -0.0004546825657598674297332763671875, 0, 0, 0.010101010091602802276611328125, 0.9999434947967529296875, 0.999901294708251953125, 2.49989223480224609375, 0.99997889995574951171875, 0.0202031619846820831298828125
16,-0.338383853435516357421875, -0.5, -0.5, -0.0001933250459842383861541748046875, 0, 0, 0.010101010091602802276611328125, 1.00018012523651123046875, 1.00018179416656494140625, 2.500003337860107421875, 1.00000083446502685546875, 0.020198382437229156494140625
17,-0.328282833099365234375, -0.5, -0.5, -9.741534086060710251331329345703125e-06, 0, 0, 0.010101010091602802276611328125, 1.00005948543548583984375, 1.000037670135498046875, 2.499945163726806640625, 0.999989092350006103515625, 0.0202008187770843505859375
18,-0.318181812763214111328125, -0.5, -0.5, 1.9856293874909169971942901611328125e-05, 0, 0, 0.010101010091602802276611328125, 0.9999828338623046875, 0.999982774257659912109375, 2.5, 0.999999940395355224609375, 0.02020236663520336151123046875
19,-0.30808079242706298828125, -0.5, -0.5, 5.9626627262332476675510406494140625e-06, 0, 0, 0.010101010091602802276611328125, 0.99998378753662109375, 0.999983727931976318359375, 2.5, 0.999999940395355224609375, 0.02020234800875186920166015625
20,-0.2979798018932342529296875, -0.5, -0.5, -2.80305675914860330522060394287109375e-06, 0, 0, 0.010101010091602802276611328125, 0.9999983310699462890625, 0.999998271465301513671875, 2.5, 0.999999940395355224609375, 0.02020205371081829071044921875
21,-0.2878787815570831298828125, -0.5, -0.5, -8.904668220566236414015293121337890625e-07, 0, 0, 0.010101010091602802276611328125, 1.00000298023223876953125, 1.00000286102294921875, 2.5, 0.999999940395355224609375, 0.02020196057856082916259765625
22,-0.27777779102325439453125, -0.5, -0.5, 1.628520976737490855157375335693359375e-06, 0, 0, 0.010101010091602802276611328125, 1.00000131130218505859375, 1.0000011920928955078125, 2.5, 0.999999940395355224609375, 0.02020199410617351531982421875
23,-0.267676770687103271484375, -0.5, -0.5, 6.46641865387209691107273101806640625e-07, 0, 0, 0.010101010091602802276611328125, 0.9999997615814208984375, 0.999999701976776123046875, 2.5, 0.999999940395355224609375, 0.02020202577114105224609375
24,-0.2575757503509521484375, -0.5, -0.5, -3.85835988936378271318972110748291015625e-07, 0, 0, 0.010101010091602802276611328125, 0.9999997615814208984375, 0.999999701976776123046875, 2.5, 0.999999940395355224609375, 0.02020202577114105224609375
25,-0.2474747598171234130859375, -0.5, -0.5, 1.84265218194923363626003265380859375e-07, 0, 0, 0.010101010091602802276611328125, 1, 0.999999940395355224609375, 2.5, 0.999999940395355224609375, 0.02020202018320560455322265625
26,-0.2373737394809722900390625, -0.5, -0.5, -1.32831701193936169147491455078125e-08, 0, 0, 0.010101010091602802276611328125, 0.99999988079071044921875, 0.999999821186065673828125, 2.5, 0.999999940395355224609375, 0.0202020220458507537841796875
