pid, x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
0,-0.500048220157623291015625, -0.5, -0.5, -0.1914185583591461181640625, 0, 0, 0.001001000986434519290924072265625, 0.5427095890045166015625, 0.53982889652252197265625, 2.4850633144378662109375, 0.99734246730804443359375, 0.00368890096433460712432861328125
1,-0.499026715755462646484375, -0.5, -0.5, -0.11324895918369293212890625, 0, 0, 0.001001000986434519290924072265625, 0.79532539844512939453125, 0.79166853427886962890625, 2.4870293140411376953125, 0.997698366641998291015625, 0.002517211250960826873779296875
2,-0.498010933399200439453125, -0.5, -0.5, -0.054384939372539520263671875, 0, 0, 0.001001000986434519290924072265625, 1.01417458057403564453125, 1.01053559780120849609375, 2.4898316860198974609375, 0.998204290866851806640625, 0.001974021084606647491455078125
3,-0.4969993531703948974609375, -0.5, -0.5, -0.01026734523475170135498046875, 0, 0, 0.001001000986434519290924072265625, 1.06513690948486328125, 1.06280457973480224609375, 2.4937579631805419921875, 0.998904526233673095703125, 0.0018795724026858806610107421875
4,-0.495994150638580322265625, -0.5, -0.5, 0.008435714058578014373779296875, 0, 0, 0.001001000986434519290924072265625, 1.02508831024169921875, 1.02439022064208984375, 2.498049259185791015625, 0.999659478664398193359375, 0.0019530043937265872955322265625
5,-0.49499380588531494140625, -0.5, -0.5, 0.0056369458325207233428955078125, 0, 0, 0.001001000986434519290924072265625, 0.9951584339141845703125, 0.995274364948272705078125, 2.500340938568115234375, 1.00005829334259033203125, 0.0020117419771850109100341796875
6,-0.4939939975738525390625, -0.5, -0.5, 0.000209420584724284708499908447265625, 0, 0, 0.001001000986434519290924072265625, 0.99438953399658203125, 0.994546115398406982421875, 2.5004596710205078125, 1.00007879734039306640625, 0.00201329751871526241302490234375
7,-0.4929931163787841796875, -0.5, -0.5, -0.0007975015905685722827911376953125, 0, 0, 0.001001000986434519290924072265625, 0.999152362346649169921875, 0.99918568134307861328125, 2.500096797943115234375, 1.000016689300537109375, 0.002003700472414493560791015625
8,-0.49199199676513671875, -0.5, -0.5, -0.00027291601873002946376800537109375, 0, 0, 0.001001000986434519290924072265625, 1.00082933902740478515625, 1.00081837177276611328125, 2.4999668598175048828125, 0.9999945163726806640625, 0.0020003430545330047607421875
9,-0.49099099636077880859375, -0.5, -0.5, 4.787939906236715614795684814453125e-05, 0, 0, 0.001001000986434519290924072265625, 1.000422000885009765625, 1.00041449069976806640625, 2.499977588653564453125, 0.999996244907379150390625, 0.0020011574961245059967041015625
10,-0.4899899959564208984375, -0.5, -0.5, 5.734214209951460361480712890625e-05, 0, 0, 0.001001000986434519290924072265625, 0.99997997283935546875, 0.99997913837432861328125, 2.4999978542327880859375, 0.999999582767486572265625, 0.00200204201973974704742431640625
11,-0.48898899555206298828125, -0.5, -0.5, 9.813140422920696437358856201171875e-06, 0, 0, 0.001001000986434519290924072265625, 0.99991321563720703125, 0.9999139308929443359375, 2.500002384185791015625, 1.00000035762786865234375, 0.00200217566452920436859130859375
12,-0.487987995147705078125, -0.5, -0.5, -5.8105188145418651401996612548828125e-06, 0, 0, 0.001001000986434519290924072265625, 0.99997603893280029296875, 0.99997615814208984375, 2.5000007152557373046875, 1.00000011920928955078125, 0.00200204993598163127899169921875
13,-0.48698699474334716796875, -0.5, -0.5, -3.19649916491471230983734130859375e-06, 0, 0, 0.001001000986434519290924072265625, 1.00000870227813720703125, 1.00000858306884765625, 2.5, 0.999999940395355224609375, 0.0020019845105707645416259765625
14,-0.4859859943389892578125, -0.5, -0.5, -1.1643282249451658572070300579071044921875e-07, 0, 0, 0.001001000986434519290924072265625, 1.00000762939453125, 1.00000751018524169921875, 2.5, 0.999999940395355224609375, 0.00200198660604655742645263671875
15,-0.48498499393463134765625, -0.5, -0.5, 4.08865702183902612887322902679443359375e-07, 0, 0, 0.001001000986434519290924072265625, 1.000001430511474609375, 1.00000131130218505859375, 2.5, 0.999999940395355224609375, 0.00200199917890131473541259765625
16,-0.4839839935302734375, -0.5, -0.5, 1.312159980670912773348391056060791015625e-07, 0, 0, 0.001001000986434519290924072265625, 0.99999964237213134765625, 0.999999582767486572265625, 2.5, 0.999999940395355224609375, 0.00200200267136096954345703125
17,-0.48298299312591552734375, -0.5, -0.5, -1.539032012942698202095925807952880859375e-08, 0, 0, 0.001001000986434519290924072265625, 1.0000002384185791015625, 1.00000011920928955078125, 2.5, 0.999999940395355224609375, 0.00200200150720775127410888671875
18,-0.4819819927215576171875, -0.5, -0.5, -1.795655180103494785726070404052734375e-08, 0, 0, 0.001001000986434519290924072265625, 1.00000059604644775390625, 1.000000476837158203125, 2.5, 0.999999940395355224609375, 0.0020020008087158203125
19,-0.48098099231719970703125, -0.5, -0.5, 6.365425075927078069071285426616668701171875e-09, 0, 0, 0.001001000986434519290924072265625, 1.0000007152557373046875, 1.00000059604644775390625, 2.5, 0.999999940395355224609375, 0.00200200057588517665863037109375
20,-0.479979991912841796875, -0.5, -0.5, 1.24362404818612048984505236148834228515625e-08, 0, 0, 0.001001000986434519290924072265625, 1.00000059604644775390625, 1.000000476837158203125, 2.5, 0.999999940395355224609375, 0.0020020008087158203125
